"","Species","Latitude","Longitude","WnvPresent","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
"168","CULEX RESTUANS",41.907645,-87.760886,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"169","CULEX PIPIENS/RESTUANS",42.011601,-87.811506,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"170","CULEX PIPIENS/RESTUANS",41.986921,-87.689778,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"171","CULEX RESTUANS",41.986921,-87.689778,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"172","CULEX PIPIENS",41.801498,-87.763416,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"173","CULEX RESTUANS",41.723195,-87.64997,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"174","CULEX PIPIENS/RESTUANS",41.868077,-87.666901,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"175","CULEX RESTUANS",41.868077,-87.666901,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"176","CULEX PIPIENS",41.868077,-87.666901,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"177","CULEX RESTUANS",41.662014,-87.724608,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"178","CULEX RESTUANS",41.961743,-87.76007,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"179","CULEX RESTUANS",41.953067,-87.776792,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"180","CULEX RESTUANS",41.878114,-87.629798,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"181","CULEX RESTUANS",41.958271,-87.702575,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"182","CULEX RESTUANS",42.006858,-87.675919,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"183","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"184","CULEX RESTUANS",41.916265,-87.800515,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"185","CULEX RESTUANS",41.682587,-87.707973,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"186","CULEX RESTUANS",41.948167,-87.730698,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"187","CULEX RESTUANS",41.990284,-87.797127,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"188","CULEX PIPIENS/RESTUANS",41.991429,-87.747113,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"189","CULEX PIPIENS/RESTUANS",41.857402,-87.694991,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"190","CULEX RESTUANS",41.857402,-87.694991,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"191","CULEX PIPIENS/RESTUANS",41.721474,-87.648064,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"192","CULEX PIPIENS",41.721474,-87.648064,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"193","CULEX PIPIENS/RESTUANS",41.923738,-87.785288,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"194","CULEX RESTUANS",41.970248,-87.787992,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"195","CULEX RESTUANS",42.010412,-87.66214,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"196","CULEX PIPIENS/RESTUANS",41.89923,-87.716788,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"197","CULEX RESTUANS",41.89923,-87.716788,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"198","CULEX PIPIENS/RESTUANS",41.692555,-87.598865,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"199","CULEX RESTUANS",41.692555,-87.598865,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"200","CULEX PIPIENS/RESTUANS",41.94016,-87.794896,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"201","CULEX PIPIENS/RESTUANS",41.903002,-87.688267,0,70,56,63,-8,55,59,2,0,419,1931," ",0,29.41,30.13,7.6,2,8.3
"202","CULEX PIPIENS/RESTUANS",41.95469,-87.800991,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"203","CULEX RESTUANS",41.95469,-87.800991,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"204","CULEX PIPIENS/RESTUANS",41.994991,-87.769279,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"205","CULEX RESTUANS",41.994991,-87.769279,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"206","CULEX PIPIENS/RESTUANS",41.974089,-87.824812,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"207","CULEX PIPIENS/RESTUANS",41.9216,-87.666455,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"208","CULEX RESTUANS",41.9216,-87.666455,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"209","CULEX PIPIENS/RESTUANS",41.891118,-87.654491,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"210","CULEX RESTUANS",41.891118,-87.654491,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"211","CULEX RESTUANS",41.867108,-87.654224,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"212","CULEX PIPIENS/RESTUANS",41.921965,-87.632085,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"213","CULEX RESTUANS",41.921965,-87.632085,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"214","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"215","CULEX RESTUANS",41.688324,-87.676709,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"216","CULEX PIPIENS/RESTUANS",41.731922,-87.677512,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"217","CULEX RESTUANS",41.731922,-87.677512,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"218","CULEX PIPIENS",41.731922,-87.677512,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"219","CULEX PIPIENS/RESTUANS",41.891126,-87.61156,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"220","CULEX RESTUANS",41.891126,-87.61156,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"221","CULEX RESTUANS",42.01743,-87.687769,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"222","CULEX RESTUANS",41.981964,-87.812827,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"223","CULEX PIPIENS/RESTUANS",41.944869,-87.832763,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"224","CULEX RESTUANS",42.011601,-87.811506,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"225","CULEX RESTUANS",41.94983,-87.698457,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"226","CULEX PIPIENS/RESTUANS",41.986921,-87.689778,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"227","CULEX RESTUANS",41.986921,-87.689778,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"228","CULEX PIPIENS",41.986921,-87.689778,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"229","CULEX PIPIENS/RESTUANS",41.723195,-87.64997,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"230","CULEX PIPIENS/RESTUANS",41.868077,-87.666901,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"231","CULEX RESTUANS",41.868077,-87.666901,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"232","CULEX RESTUANS",41.869216,-87.627561,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"233","CULEX PIPIENS/RESTUANS",41.662014,-87.724608,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"234","CULEX RESTUANS",41.662014,-87.724608,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"235","CULEX SALINARIUS",41.662014,-87.724608,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"236","CULEX PIPIENS/RESTUANS",41.953067,-87.776792,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"237","CULEX RESTUANS",41.953067,-87.776792,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"238","CULEX SALINARIUS",41.878114,-87.629798,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"239","CULEX RESTUANS",41.958271,-87.702575,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"240","CULEX PIPIENS/RESTUANS",41.994469,-87.667736,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"241","CULEX RESTUANS",41.994469,-87.667736,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"242","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"243","CULEX RESTUANS",41.916265,-87.800515,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"244","CULEX PIPIENS/RESTUANS",41.846075,-87.716277,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"245","CULEX PIPIENS/RESTUANS",41.918705,-87.752329,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"246","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"247","CULEX RESTUANS",41.682587,-87.707973,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"248","CULEX PIPIENS/RESTUANS",41.948167,-87.730698,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"249","CULEX RESTUANS",41.964242,-87.757639,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"250","CULEX RESTUANS",41.990284,-87.797127,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"251","CULEX PIPIENS/RESTUANS",42.008314,-87.777921,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"252","CULEX RESTUANS",42.008314,-87.777921,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"253","CULEX SALINARIUS",41.991429,-87.747113,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"254","CULEX PIPIENS/RESTUANS",41.921177,-87.79518,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"255","CULEX RESTUANS",41.921177,-87.79518,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"256","CULEX PIPIENS/RESTUANS",41.857402,-87.694991,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"257","CULEX PIPIENS/RESTUANS",41.868142,-87.696269,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"258","CULEX RESTUANS",41.868142,-87.696269,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"259","CULEX PIPIENS/RESTUANS",41.846283,-87.656913,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"260","CULEX PIPIENS/RESTUANS",41.721474,-87.648064,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"261","CULEX PIPIENS/RESTUANS",41.869107,-87.696293,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"262","CULEX PIPIENS/RESTUANS",41.719059,-87.675088,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"263","CULEX RESTUANS",41.719059,-87.675088,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"264","CULEX PIPIENS/RESTUANS",41.923738,-87.785288,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"265","CULEX RESTUANS",41.923738,-87.785288,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"266","CULEX PIPIENS/RESTUANS",41.970248,-87.787992,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"267","CULEX RESTUANS",41.970248,-87.787992,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"268","CULEX PIPIENS/RESTUANS",42.010412,-87.66214,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"269","CULEX PIPIENS/RESTUANS",41.89923,-87.716788,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"270","CULEX RESTUANS",41.89923,-87.716788,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"271","CULEX PIPIENS/RESTUANS",41.942114,-87.776385,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"272","CULEX PIPIENS/RESTUANS",41.960616,-87.777189,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"273","CULEX PIPIENS/RESTUANS",41.883284,-87.705085,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"274","CULEX RESTUANS",41.883284,-87.705085,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"275","CULEX PIPIENS/RESTUANS",41.704336,-87.703736,0,79,53,66,-6,50,58,0,1,420,1931," ",0,29.49,30.22,5.9,14,8.1
"276","CULEX PIPIENS/RESTUANS",41.95469,-87.800991,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"277","CULEX RESTUANS",41.95469,-87.800991,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"278","CULEX PIPIENS",41.95469,-87.800991,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"279","CULEX PIPIENS/RESTUANS",41.994991,-87.769279,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"280","CULEX PIPIENS/RESTUANS",41.974089,-87.824812,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"281","CULEX RESTUANS",41.974089,-87.824812,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"282","CULEX RESTUANS",41.974089,-87.824812,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"283","CULEX PIPIENS/RESTUANS",41.9216,-87.666455,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"284","CULEX RESTUANS",41.9216,-87.666455,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"285","CULEX PIPIENS/RESTUANS",41.891118,-87.654491,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"286","CULEX RESTUANS",41.891118,-87.654491,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"287","CULEX PIPIENS",41.891118,-87.654491,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"288","CULEX PIPIENS/RESTUANS",41.867108,-87.654224,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"289","CULEX RESTUANS",41.867108,-87.654224,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"290","CULEX PIPIENS/RESTUANS",41.896282,-87.655232,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"291","CULEX RESTUANS",41.896282,-87.655232,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"292","CULEX PIPIENS/RESTUANS",41.921965,-87.632085,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"293","CULEX RESTUANS",41.921965,-87.632085,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"294","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"295","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"296","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"297","CULEX PIPIENS/RESTUANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"298","CULEX RESTUANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"299","CULEX RESTUANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"300","CULEX PIPIENS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"301","CULEX SALINARIUS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"302","CULEX TERRITANS",41.688324,-87.676709,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"303","CULEX PIPIENS/RESTUANS",41.862292,-87.64886,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"304","CULEX PIPIENS",41.862292,-87.64886,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"305","CULEX PIPIENS/RESTUANS",41.720848,-87.666014,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"306","CULEX PIPIENS/RESTUANS",41.731922,-87.677512,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"307","CULEX RESTUANS",41.731922,-87.677512,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"308","CULEX PIPIENS",41.731922,-87.677512,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"309","CULEX RESTUANS",41.999129,-87.795585,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"310","CULEX PIPIENS/RESTUANS",42.01743,-87.687769,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"311","CULEX RESTUANS",42.01743,-87.687769,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"312","CULEX SALINARIUS",42.01743,-87.687769,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"313","CULEX PIPIENS/RESTUANS",41.981964,-87.812827,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"314","CULEX RESTUANS",41.981964,-87.812827,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"315","CULEX PIPIENS/RESTUANS",41.944869,-87.832763,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"316","CULEX RESTUANS",41.944869,-87.832763,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"317","CULEX RESTUANS",41.944869,-87.832763,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"318","CULEX PIPIENS",41.944869,-87.832763,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"319","CULEX PIPIENS/RESTUANS",42.011601,-87.811506,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"320","CULEX PIPIENS/RESTUANS",42.011601,-87.811506,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"321","CULEX RESTUANS",42.011601,-87.811506,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"322","CULEX RESTUANS",42.011601,-87.811506,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"323","CULEX PIPIENS",42.011601,-87.811506,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"324","CULEX PIPIENS/RESTUANS",41.94983,-87.698457,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"325","CULEX PIPIENS/RESTUANS",41.979243,-87.750938,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"326","CULEX RESTUANS",41.979243,-87.750938,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"327","CULEX PIPIENS/RESTUANS",41.986921,-87.689778,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"328","CULEX RESTUANS",41.986921,-87.689778,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"329","CULEX RESTUANS",41.801498,-87.763416,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"330","CULEX PIPIENS/RESTUANS",41.906638,-87.701431,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"331","CULEX PIPIENS/RESTUANS",41.723195,-87.64997,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"332","CULEX RESTUANS",41.723195,-87.64997,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"333","CULEX PIPIENS/RESTUANS",41.868077,-87.666901,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"334","CULEX RESTUANS",41.868077,-87.666901,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"335","CULEX PIPIENS/RESTUANS",41.869216,-87.627561,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"336","CULEX PIPIENS",41.869216,-87.627561,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"337","CULEX PIPIENS/RESTUANS",41.662014,-87.724608,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"338","CULEX RESTUANS",41.662014,-87.724608,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"339","CULEX PIPIENS",41.662014,-87.724608,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"340","CULEX PIPIENS/RESTUANS",41.961743,-87.76007,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"341","CULEX PIPIENS/RESTUANS",41.953067,-87.776792,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"342","CULEX RESTUANS",41.953067,-87.776792,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"343","CULEX PIPIENS/RESTUANS",41.878114,-87.629798,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"344","CULEX RESTUANS",41.878114,-87.629798,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"345","CULEX PIPIENS/RESTUANS",41.958271,-87.702575,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"346","CULEX RESTUANS",41.958271,-87.702575,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"347","CULEX PIPIENS",41.958271,-87.702575,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"348","CULEX PIPIENS/RESTUANS",42.006858,-87.675919,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"349","CULEX PIPIENS/RESTUANS",41.916265,-87.800515,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"350","CULEX RESTUANS",41.916265,-87.800515,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"351","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"352","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
"353","CULEX PIPIENS/RESTUANS",41.682587,-87.707973,0,77,62,70,-3,51,59,0,5,426,1928," ",0,29.23,29.93,8.8,30,10.9
